tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	6	7	8	9	10	11	12
XM_005106882.2	0.279425913402639	NA	NA	XP_005106939.1	vesicle transport through interaction with t-SNAREs homolog 1B-like	K08493	Q9UEU0	VTI1B VTI1 VTI1L VTI1L1 VTI2	Vesicle transport through interaction with t-SNAREs homolog 1B (Vesicle transport v-SNARE protein Vti1-like 1) (Vti1-rp1)	5.11208328943721	5.09591729214051	4.84781343340525	4.7074896772514	4.7581254947962	4.64256997731194	4.74586445740234
XM_013087225.1	0.00211096958522402	P3	UP	XP_012942679.1	zinc finger FYVE domain-containing protein 1-like	K17603	Q9HBF4	ZFYVE1 DFCP1 KIAA1589 TAFF1 ZNFN2A1 PP10436	Zinc finger FYVE domain-containing protein 1 (Double FYVE-containing protein 1) (SR3) (Tandem FYVE fingers-1)	1.17160735630594	1.43719112284057	1.43720803487763	1.70935803789576	1.58809722889068	1.77513322113566	1.74512737126751
XM_005106883.2	0.0538120762717344	NA	NA	XP_005106940.1	RNA polymerase-associated protein RTF1 homolog isoform X1	K15178	Q92541	RTF1 KIAA0252	RNA polymerase-associated protein RTF1 homolog	3.96974986890512	4.02307184771467	3.96940137875472	3.83162096237164	3.76401899062909	4.01867948373317	4.00800706448459
XM_005106888.2	0.00343158470780002	NA	NA	XP_005106945.1	BTB/POZ domain-containing protein 7-like	K10479	Q9P203	BTBD7 KIAA1525	BTB/POZ domain-containing protein 7	1.63461772519205	1.97803285177604	1.94910337397475	1.71718643368881	1.56586000526316	2.00356415857015	1.68437582075394
XM_005106889.2	0.0419880344753903	NA	NA	XP_005106946.1	WD repeat and SOCS box-containing protein 1-like	K10341	Q9Y6I7	WSB1 SWIP1	WD repeat and SOCS box-containing protein 1 (WSB-1) (SOCS box-containing WD protein SWiP-1)	3.43808023087521	3.20456000591221	3.30071721996974	3.29333257568569	3.34872318149235	3.60244757684478	3.85914154389555
XR_220887.2	0.631659765790835	NA	NA	NA	NA	NA	NA	NA	NA	2.20643935293574	2.26878434242221	1.96956252481489	1.85644985488889	2.42557894603417	2.37350292697742	2.2191756740394
XM_005106891.2	0.626289426348108	NA	NA	NA	NA	NA	NA	NA	NA	0.9068504502768	0.836509776458476	1.12276475524495	0.935999038201949	0.966674109019271	1.10402433884344	1.04500710479319
XM_005106892.2	0.63602890593225	NA	NA	XP_005106949.1	E3 ubiquitin-protein ligase RNF8-like	K10667	O76064	RNF8 KIAA0646	E3 ubiquitin-protein ligase RNF8 (hRNF8) (EC 2.3.2.27) (RING finger protein 8) (RING-type E3 ubiquitin transferase RNF8)	3.15682766337009	3.11420771588921	3.07540434080612	2.98949633967859	2.90576909814067	2.97896794074437	3.14841138178732
XM_005106894.2	0.989073847210166	NA	NA	XP_005106951.1	uncharacterized protein LOC101851760 isoform X2		Q6ZNM6	TEX43 C5orf48	Testis-expressed protein 43	3.74087396427381	3.90180365690738	3.70864864500232	3.68137818859928	3.73770179803906	3.51691679973148	3.61247565333868
XM_005106895.2	0.973174806716763	NA	NA	XP_005106952.1	G patch domain-containing protein 2-like	K17569	Q9NW75	GPATCH2 GPATC2	G patch domain-containing protein 2	3.23563924172904	3.19837166291021	3.07579797744163	3.08864078059119	3.04420871048576	3.05784507143001	3.05055492281383
XM_013087237.1	0.562839387112074	NA	NA	XP_012942691.1	E3 ubiquitin-protein ligase HECTD3-like	K12233	Q5T447	HECTD3	E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3)	1.86126717763826	2.01735078925941	1.62320515944816	1.54101465330006	1.70241592578151	1.8490067204465	1.55048412892249
XM_013087235.1	0.015866056591968	NA	NA	XP_012942689.1	dystrobrevin beta-like		E9PEY4	DTNB	Dystrobrevin	3.1753834502233	3.18748908436301	2.94817906692701	2.91336425857118	2.74318936021845	2.8063490000038	2.64944710131117
XM_005106913.2	0.80205339087406	NA	NA	NA	NA	NA	NA	NA	NA	2.62144946878775	3.13646744946327	2.81351110531028	2.97299001567258	3.13378995007457	3.01339710336412	3.36796021975154
XM_013087238.1	0.514742572236928	NA	NA	NA	NA	NA	NA	NA	NA	1.48684973863306	1.37578915213057	1.44609879890702	1.52531020080462	1.28245597825028	1.63411791772144	1.76882762640018
XM_005106908.2	0.790095466329444	NA	NA	XP_005106965.1	LOW QUALITY PROTEIN: G-protein-signaling modulator 2-like	K15837	P81274	GPSM2 LGN	G-protein-signaling modulator 2 (Mosaic protein LGN)	2.76268716568928	2.75178529789211	2.88345668414925	2.67922509968784	2.72613909135204	2.73255214855404	2.52076934090667
XM_005106917.2	0.0409516971971865	NA	NA	XP_005106974.1	serine/threonine-protein kinase PRP4 homolog isoform X2	K08827	Q13523	PRPF4B KIAA0536 PRP4 PRP4H PRP4K	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 kinase) (PRP4 pre-mRNA-processing factor 4 homolog)	2.15271072254744	2.0917039313583	2.15917984837944	2.07044076929088	2.13419846828911	2.29819061025207	2.28768310023294
XM_005106918.2	0.0819732122957148	NA	NA	XP_005106975.2	dystrobrevin beta-like		E9PEY4	DTNB	Dystrobrevin	2.55513025122653	2.59502420378127	2.44595334467588	1.91733938794828	2.36162843264356	2.29182558727224	1.95927782522376
XR_001185193.1	0.380623708918026	NA	NA	NA	NA	NA	NA	NA	NA	3.36405821844506	1.91113727877676	2.38826895255488	2.36185315364054	2.226847026404	2.35741743489178	1.73327936515505
XR_001185195.1	0.220864479564517	NA	NA	NA	NA	NA	NA	NA	NA	1.50773302456593	1.08832897223292	1.54177051058674	1.08088967924412	1.12729880984006	1.72560392929534	1.62637268043301
XM_013087244.1	0.788464746898712	NA	NA	XP_012942698.1	protein dachsous-like	K16507	Q96JQ0	DCHS1 CDH19 CDH25 FIB1 KIAA1773 PCDH16	Protocadherin-16 (Cadherin-19) (Cadherin-25) (Fibroblast cadherin-1) (Protein dachsous homolog 1)	1.56000565553069	1.67960007285008	1.47765647027466	1.53408224977959	1.5445890591435	1.26570888139191	1.63712511707583
XM_005106924.2	0.999992448688612	NA	NA	NA	NA	NA	NA	NA	NA	2.34222403322434	1.6856508246088	1.95808251101939	2.19718192995755	2.12737086696625	2.53068254228645	2.34003302043697
XM_013087246.1	0.00581027443044768	P3	UP	NA	NA	NA	NA	NA	NA	1.33700337983218	1.65089776301817	3.00210900949719	3.54682950761586	2.96857508873406	3.6838421292844	3.92601354602457
XM_013087239.1	0.623440177678771	NA	NA	XP_012942693.1	structural maintenance of chromosomes flexible hinge domain-containing protein 1-like		J3KTL8	SMCHD1	Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (Fragment)	0.534437618423089	1.48889795878245	0.637740330403122	1.15202280873834	1.53122206114585	0.5983127266182	0.673306059202334
XM_005106930.2	0.495791754530637	NA	NA	NA	NA	NA	NA	NA	NA	1.1873640569497	1.46032655801377	1.01131840415444	0.587320372311716	1.38740528900354	1.01647778525089	0.449288154951108
XM_005106929.2	0.00351261234085719	P5	DOWN	NA	NA	NA	NA	NA	NA	4.32346710210934	4.11745129107091	3.8887597499892	3.84809585334159	3.70753908094001	3.74168741203717	3.38829360623154
XM_005106938.1	0.895573583717129	NA	NA	XP_005106995.1	transmembrane 7 superfamily member 3-like		Q9NS93	TM7SF3	Transmembrane 7 superfamily member 3 (Seven span transmembrane protein)	1.45016040828004	1.305506832556	1.23157223976752	1.25222847441021	1.40602395977199	1.38197752873809	1.48219677774794
XM_013087250.1	0.00148179741698804	P3	UP	XP_012942704.1	semaphorin-1A-like	K06842	Q8NFY4	SEMA6D KIAA1479	Semaphorin-6D	1.84431314648194	1.78874401545039	2.06042289828094	2.26420288313353	1.91586188043586	2.39025893500815	2.35757013263342
XM_005106946.2	0.977490983386885	NA	NA	XP_005107003.2	vacuolar protein sorting-associated protein 41 homolog	K20184	P49754	VPS41	Vacuolar protein sorting-associated protein 41 homolog (S53)	2.93869591112981	2.97172848919998	2.99678153526874	2.90787081010569	2.83386634733963	2.90874165351015	2.84590939705088
XM_013087253.1	0.0996621162763391	NA	NA	XP_012942707.1	POU domain, class 6, transcription factor 1-like	K09368	H0YK27	POU6F2	POU domain protein	4.7192095510759	4.66647273185642	4.54301880132186	4.39196652553813	4.14995865633018	4.2934305813583	4.06034475131324
XM_005106947.2	0.694614468182576	NA	NA	XP_005107004.1	integral membrane protein GPR155-like isoform X1		Q7Z3F1	GPR155 PGR22	Integral membrane protein GPR155 (G-protein coupled receptor PGR22)	2.828103017922	2.23906804837905	2.4519846613375	2.47940224720307	3.09363317147334	2.92569195640451	3.29512553438912
XM_013087258.1	0.93241186088054	NA	NA	NA	NA	NA	NA	NA	NA	0.776382726295938	0.392074380352216	2.18413674921672	0.791441438972862	0.524825678671512	1.44989994782096	0.745479167688101
XM_013087256.1	0.483363058141101	NA	NA	NA	NA	NA	NA	NA	NA	1.63008959810694	1.72277747440195	1.79950575405817	1.48290548639697	1.80098896282225	1.97140883011716	1.68463010941601
XM_005106951.2	0.00577681871839931	P4	DOWN	XP_005107008.1	calcium/calmodulin-dependent protein kinase type IV-like	K05869	Q16566	CAMK4 CAMK CAMK-GR CAMKIV	Calcium/calmodulin-dependent protein kinase type IV (CaMK IV) (EC 2.7.11.17) (CaM kinase-GR)	2.46067644987051	2.65091705397835	2.16662600491297	1.73933273605728	1.97865883651099	1.79214454301439	1.55329765876641
XM_005106952.2	0.81460568278403	NA	NA	XP_005107009.1	calcium/calmodulin-dependent protein kinase type 1B-like	K05869	Q6P2M8	PNCK	Calcium/calmodulin-dependent protein kinase type 1B (EC 2.7.11.17) (CaM kinase I beta) (CaM kinase IB) (CaM-KI beta) (CaMKI-beta) (Pregnancy up-regulated non-ubiquitously-expressed CaM kinase)	2.01879314657099	2.16632211015725	2.33826763282759	2.10950816612649	1.99412756274925	1.94773710419373	1.89487216155187
XM_005106957.2	0.650204183161082	NA	NA	XP_005107014.1	uncharacterized protein LOC101846837	K12463	Q9UKN5	PRDM4 PFM1	PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4)	1.16666870863558	1.20557820661258	1.18755147002497	1.07424091835986	1.02089318120157	1.13062328451407	0.945429326595196
XM_005106958.2	9.40841582997043e-05	P4	DOWN	XP_005107015.1	transcription initiation factor TFIID subunit 13-like	K03127	Q15543	TAF13 TAF2K TAFII18	Transcription initiation factor TFIID subunit 13 (Transcription initiation factor TFIID 18 kDa subunit) (TAF(II)18) (TAFII-18) (TAFII18)	5.83026321481912	5.80429350056658	5.56965368116238	5.39491265689292	5.56564830406533	5.17559529160263	5.17458595114856
XM_005106959.2	7.62475275241626e-09	P4	DOWN	XP_005107016.1	cleavage stimulation factor subunit 3-like	K14408	Q12996	CSTF3	Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)	4.10863897393119	4.18066462486954	3.78810912345067	3.57435002433813	3.69733453172522	3.54821470549453	3.22547906737739
XM_005106960.2	0.896047471732422	NA	NA	XP_005107017.1	uncharacterized protein C6orf203 homolog		Q9P0P8	C6orf203 HSPC230	Uncharacterized protein C6orf203	1.81839607427962	1.54779622141261	1.86276308140346	1.10466075604354	1.36405097161614	2.35541534085387	0.709180286116375
XR_001185197.1	0.361253736513702	NA	NA	NA	NA	NA	NA	NA	NA	2.15464417903738	1.73717841477632	1.94172613408611	2.13288385629089	2.30830440047667	1.89668287080324	2.44052065309792
XM_005106963.2	0.000215159126997403	NA	NA	NA	NA	NA	NA	NA	NA	1.12295984952729	1.02975354792656	1.17898538344361	1.21377141063081	1.30537155606935	1.36506669423303	1.3855426096297
XM_005106964.2	0.366270350149602	NA	NA	XP_005107021.1	uncharacterized protein LOC101848377	K16061	Q13489	BIRC3 API2 MIHC RNF49	Baculoviral IAP repeat-containing protein 3 (EC 2.3.2.27) (Apoptosis inhibitor 2) (API2) (Cellular inhibitor of apoptosis 2) (C-IAP2) (IAP homolog C) (Inhibitor of apoptosis protein 1) (hIAP-1) (hIAP1) (RING finger protein 49) (RING-type E3 ubiquitin transferase BIRC3) (TNFR2-TRAF-signaling complex protein 1)	7.92472352948954	7.3806892323357	9.50685319006206	10.2040738748425	10.0602892718354	11.2098379561539	11.3815471981598
XM_013087259.1	0.00134552569917857	NA	NA	XP_012942713.1	mucin-5AC-like	K11459	P35226	BMI1 PCGF4 RNF51	Polycomb complex protein BMI-1 (Polycomb group RING finger protein 4) (RING finger protein 51)	1.0597976676606	1.30695176372335	1.33821104640227	1.23213595682404	1.19469877447441	1.55371807117449	1.61111957603371
XM_013087265.1	0.0557266025725026	NA	NA	NA	NA	NA	NA	NA	NA	1.33327294679272	1.4333147554885	1.29734171628825	1.17437750398588	1.51949477505975	1.69179683035485	1.72361187407021
XM_013087260.1	4.38408795739721e-05	P4	DOWN	XP_012942714.1	UPF0687 protein C20orf27 homolog		Q9GZN8	C20orf27	UPF0687 protein C20orf27	3.41525370383907	3.45709427865114	3.00573425383626	2.90203437618959	2.95936950934444	2.59469041765228	2.48229983122635
XM_005106971.2	0.114781030646884	NA	NA	XP_005107028.1	protein NRDE2 homolog		Q9H7Z3	NRDE2 C14orf102	Protein NRDE2 homolog	1.63567141288452	1.81270133486264	1.89649243999002	1.77174513830689	1.94599823211057	1.81071330514397	1.99019376234755
XM_005106974.2	0.696522523452999	NA	NA	NA	NA	NA	NA	NA	NA	4.05629888483998	3.99943418394323	3.88837635261613	3.76851034032527	4.07006721865755	3.86243327081147	4.07279010611826
XM_005106972.1	1.05777928120934e-06	P4	DOWN	XP_005107029.1	ADP-ribosylation factor-like protein 2	K07943	P36404	ARL2	ADP-ribosylation factor-like protein 2	7.69613574272282	7.77327906024873	7.52402674506969	7.41229513770685	7.24194245578022	7.11536861496258	7.02208831633106
XM_005106975.2	0.0955522068290056	NA	NA	XP_005107032.1	ribosomal protein S6 kinase delta-1-like	K20839	A0A087X1U5	RPS6KC1	Ribosomal protein S6 kinase delta-1	1.82400239825014	1.88653331904367	1.68597043998308	1.90415887594284	1.60933936787697	1.7613415347925	1.51246817114369
XM_005106978.2	0.956711419108972	NA	NA	XP_005107035.1	skin secretory protein xP2-like isoform X1	K07199	O43741	PRKAB2	5'-AMP-activated protein kinase subunit beta-2 (AMPK subunit beta-2)	1.12075220222301	1.18328448866672	1.27456179110364	1.55762738513442	1.30313797364496	1.73093168972993	1.37004576139804
XM_005106983.2	8.98757804311911e-05	P2	UP	NA	NA	NA	NA	NA	NA	7.32207245216924	6.97343717520739	7.16778477072389	7.18103022092369	7.24366644543209	7.39008331615141	7.69430278555406
XM_005106984.2	0.102802248565819	NA	NA	XP_005107041.1	growth arrest and DNA damage-inducible protein GADD45 alpha-like		P24522	GADD45A DDIT1 GADD45	Growth arrest and DNA damage-inducible protein GADD45 alpha (DNA damage-inducible transcript 1 protein) (DDIT-1)	3.46968967493316	3.18765180508012	3.45946906998188	3.58905658566355	3.79511872422359	3.76392784056803	4.01335114683392
XM_005106987.2	0.800384835316477	NA	NA	XP_005107044.1	transcription elongation factor S-II-like	K03145	P23193	TCEA1 GTF2S TFIIS	Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1) (Transcription elongation factor TFIIS.o)	3.77412657578945	3.96561216577143	3.82959909073588	3.71014660698794	3.73386252886147	3.72950328327714	3.69946798851794
XM_005106990.2	0.572378615788612	NA	NA	XP_005107047.1	tRNA selenocysteine 1-associated protein 1-like		Q9NX07	TRNAU1AP SECP43 TRSPAP1	tRNA selenocysteine 1-associated protein 1 (SECp43) (tRNA selenocysteine-associated protein 1)	2.51371790858515	2.63541285168695	2.54019331130468	2.59900120390289	2.54994144357826	2.76282185362692	2.61473070523079
XM_005106991.2	0.438708514526743	NA	NA	XP_005107048.1	uncharacterized protein C19orf60 homolog		Q96EN9	REX1BD C19orf60	Required for excision 1-B domain-containing protein	2.75559609244453	2.55045152099568	2.48220735334921	2.50728290725877	2.60117557562243	2.68230444898861	2.59311068792447
XM_005106995.1	0.00408447090232543	NA	NA	XP_005107052.1	transcription factor BTF3 homolog 4-like	K01527	P20290	BTF3 NACB OK/SW-cl.8	Transcription factor BTF3 (Nascent polypeptide-associated complex subunit beta) (NAC-beta) (RNA polymerase B transcription factor 3)	9.49375625139395	9.30136513005257	9.43337460845671	9.20957215204933	9.41500098103973	9.65644347533287	9.64964039204244
XM_013087270.1	0.692483615673276	NA	NA	XP_012942724.1	nuclear autoantigenic sperm protein-like isoform X2	K11291	Q5T624	NASP	Nuclear autoantigenic sperm protein	1.18748409637359	0.848789442858431	1.12868742734165	1.18561715060123	1.30184233540829	1.5256779051751	1.02762406523999
XM_005106996.2	0.219979933848355	NA	NA	XP_005107053.1	nuclear autoantigenic sperm protein-like isoform X1	K11291	Q5T624	NASP	Nuclear autoantigenic sperm protein	3.79154492168442	3.83376616416024	3.94644677280916	3.66851117447764	3.82224433893673	3.80734284608228	4.00366259068532
XM_013087273.1	0.00169386319082087	P3	UP	XP_012942727.1	HEAT repeat-containing protein 1-like	K14550	Q9H583	HEATR1 BAP28 UTP10	HEAT repeat-containing protein 1 (Protein BAP28) (U3 small nucleolar RNA-associated protein 10 homolog) [Cleaved into: HEAT repeat-containing protein 1, N-terminally processed]	1.80872344517067	2.01755826852428	2.14101373108749	2.07853116957839	2.19904388517762	2.29488399730917	2.5749764425063
XM_005106998.2	0.118222886046206	NA	NA	XP_005107055.1	sister chromatid cohesion protein DCC1-like	K11271	Q9BVC3	DSCC1 DCC1 UNQ9337/PRO34008	Sister chromatid cohesion protein DCC1 (Defective in sister chromatid cohesion protein 1 homolog)	1.34055939932754	1.75677619803407	1.814002721285	1.51092294497583	1.49533878085773	1.14124777950017	1.5402517521474
XM_005107000.2	0.691894525344351	NA	NA	XP_005107057.1	pre-mRNA-splicing factor CWC25-like		Q9BQ61	TRIR C19orf43	Telomerase RNA component interacting RNase (EC 3.1.13.-) (Exoribonuclease TRIR)	3.32819717285452	3.30833693315239	3.19632647463157	3.25420458658163	3.24984587285837	3.31996591858381	3.36223479394683
XM_005107001.2	0.235343590247126	NA	NA	NA	NA	NA	NA	NA	NA	4.07062432690728	4.33525892698353	4.17478443325205	3.89309962695338	4.10843771873684	4.11574659903832	4.09688084788839
XM_013087271.1	0.164791351962936	NA	NA	XP_012942725.1	protein FAM91A1-like		E7ER68	FAM91A1	Protein FAM91A1	3.08826432519775	3.36054162863438	3.17312095635734	3.08925219293753	2.94761178253072	3.05035345880065	2.98646122735539
XM_005107003.2	6.4208916628662e-06	NA	NA	XP_005107060.2	dnaJ homolog dnj-5-like	K09534	H0YHG0		Uncharacterized protein (Fragment)	3.06914664802922	3.20235973727649	3.19158615630151	3.38872926025806	3.15986846016659	3.43062095250873	3.3581444585069
XM_005107005.2	0.172465026042421	NA	NA	XP_005107062.1	methylmalonic aciduria and homocystinuria type C protein homolog isoform X1	K14618	Q9Y4U1	MMACHC	Methylmalonic aciduria and homocystinuria type C protein (EC 1.16.1.-) (CblC) (Cyanocobalamin reductase (cyanide-eliminating))	2.71010469479919	2.8258975038786	2.89649334480814	3.07762242631973	2.98240199244791	3.3648172210972	2.21491774415163
XM_005107008.2	0.855978403779723	NA	NA	XP_005107065.1	E3 ubiquitin-protein ligase TRIM23-like	K07963	P36406	TRIM23 ARD1 ARFD1 RNF46	E3 ubiquitin-protein ligase TRIM23 (EC 2.3.2.27) (ADP-ribosylation factor domain-containing protein 1) (GTP-binding protein ARD-1) (RING finger protein 46) (RING-type E3 ubiquitin transferase TRIM23) (Tripartite motif-containing protein 23)	3.26773068504776	3.27103450077255	1.72781990202986	1.92160287719687	2.47226776337944	2.18288086154673	1.23094966096238
XM_005107015.2	0.556765802916158	NA	NA	NA	NA	NA	NA	NA	NA	9.9434119144889	10.3104748328285	10.1914653547668	10.3150723778543	10.0985437013134	10.0404518388311	9.94950760762522
XM_005107016.2	0.071992725524469	NA	NA	XP_005107073.1	AP-3 complex subunit sigma-1-like	K12399	Q92572	AP3S1 CLAPS3	AP-3 complex subunit sigma-1 (AP-3 complex subunit sigma-3A) (Adaptor-related protein complex 3 subunit sigma-1) (Clathrin-associated/assembly/adaptor protein, small 3) (Sigma-3A-adaptin) (Sigma3A-adaptin) (Sigma-adaptin 3a)	7.46102634632996	7.30270355186705	7.20320785925659	6.99299250310309	7.26912469709619	7.06528604253379	7.05362129755553
XR_220898.1	0.941780296214318	NA	NA	NA	NA	NA	NA	NA	NA	2.0906173296323	2.1294845441855	2.23332755244429	2.22113831116112	1.77454492596837	2.2112731603128	1.78702086252901
NM_001204559.1	0.987241825841264	NA	NA	NP_001191488.1	soluble acetylcholine receptor precursor	K05312	Q9GZZ6	CHRNA10 NACHRA10	Neuronal acetylcholine receptor subunit alpha-10 (Nicotinic acetylcholine receptor subunit alpha-10) (NACHR alpha-10)	13.2801361838478	13.1294576337588	13.0498917972476	12.5842127728881	12.6428218179767	12.7306107853603	12.6822178335343
XM_005107017.2	0.694614468182576	NA	NA	XP_005107074.1	acetylcholine-binding protein-like	K05312	Q15825	CHRNA6	Neuronal acetylcholine receptor subunit alpha-6	6.12255167006128	6.29777122750732	6.75951529176116	7.23131076366545	6.17828412900159	6.79373256060131	6.5060182971468
XM_013087298.1	6.65396080795557e-05	P2	UP	XP_012942752.1	serine/threonine-protein kinase par-1-like isoform X6	K08823	B1AVT0	CLK2	Dual-specificity protein kinase CLK2	1.2811449725463	0.902763118732712	1.03882828717256	1.19454121725749	1.08136542877988	1.77705151234357	1.68373550372242
XM_013087292.1	0.83490574079465	NA	NA	XP_012942746.1	uncharacterized protein LOC101863214 isoform X1	K08823	B1AVT0	CLK2	Dual-specificity protein kinase CLK2	1.36614704396937	1.83681462111569	1.28393200765565	1.45279799170192	0.929280301197677	1.37278824548659	0.933096016326902
XM_013087297.1	0.0246369124091759	NA	NA	XP_012942751.1	cyclin-dependent kinase 12-like isoform X5	K08823	B1AVT0	CLK2	Dual-specificity protein kinase CLK2	1.38408770318632	0.98965258523962	1.30583803599106	1.2694783631886	1.21759740689888	1.60413513119419	1.60665063527529
XM_005107028.2	0.0232245012831403	NA	NA	XP_005107085.1	uncharacterized protein LOC101864014		Q96EL3	MRPL53	39S ribosomal protein L53, mitochondrial (L53mt) (MRP-L53) (Mitochondrial large ribosomal subunit protein mL53)	4.85428887869913	5.06758175563276	5.06308417873308	4.77741161618459	4.87205314953345	4.60590492687785	4.62479789999928
XM_005107029.2	0.185795559185659	NA	NA	XP_005107086.1	60S ribosomal protein L11 isoform X2	K02868	P62913	RPL11	60S ribosomal protein L11 (CLL-associated antigen KW-12) (Large ribosomal subunit protein uL5)	11.1806954029209	11.0498555013431	11.1426338143259	10.8476707728158	11.0176859776785	11.1187847860993	11.1559829901493
XM_005107031.2	5.96196701413661e-07	P2	UP	NA	NA	NA	NA	NA	NA	2.61147378164564	1.88489642046359	1.95325317905766	2.33661294678042	2.33263624280329	2.99768017642297	3.08010791358347
XM_005107033.2	0.99024738910652	NA	NA	NA	NA	NA	NA	NA	NA	3.13879535428998	2.16032383701134	2.32017916037216	2.62545810867753	2.23285995640704	2.79778516090837	2.91849700483227
XM_013087304.1	0.650633121925726	NA	NA	XP_012942758.1	solute carrier family 35 member B1-like	K15275	P78383	SLC35B1 UGTREL1	Solute carrier family 35 member B1 (UDP-galactose transporter-related protein 1) (UGTrel1) (hUGTrel1)	3.47152914858513	3.41209811808936	3.14916278679759	3.45478428066493	3.51790594926374	3.35725375293863	3.31746588657973
XM_005107045.2	0.125111169147041	NA	NA	NA	NA	NA	NA	NA	NA	3.23779582832086	3.23548469818952	3.14592698632803	3.42559993629022	3.33548173781591	3.28324784726038	3.51574662237326
XM_005107047.2	0.0893350470211066	NA	NA	XP_005107104.1	nascent polypeptide-associated complex subunit alpha	K03626	Q13765	NACA HSD48	Nascent polypeptide-associated complex subunit alpha (NAC-alpha) (Alpha-NAC) (allergen Hom s 2)	10.5741282741151	10.4861100168111	10.5736726756297	10.2778346101775	10.5280262620155	10.7949660578781	10.7055454964151
XM_005107048.1	0.760323794118269	NA	NA	XP_005107105.1	MKI67 FHA domain-interacting nucleolar phosphoprotein-like	K14838	Q9BYG3	NIFK MKI67IP NOPP34	MKI67 FHA domain-interacting nucleolar phosphoprotein (Nucleolar phosphoprotein Nopp34) (Nucleolar protein interacting with the FHA domain of pKI-67) (hNIFK)	6.59620463141359	6.73831972279573	6.46217380471902	6.27616931845385	6.43861014178815	6.56501972347126	6.61615632214746
XM_005107049.2	0.777666089132386	NA	NA	XP_005107106.2	methyltransferase-like protein 24		Q5JXM2	METTL24 C6orf186	Methyltransferase-like protein 24 (EC 2.1.1.-)	3.93777500263647	3.98043585040592	3.66419285291799	3.52840041207254	3.96980260325949	3.86463748313841	3.71760304795803
XM_005107058.2	0.0859637756273207	NA	NA	XP_005107115.1	MCM domain-containing protein 2-like		Q4G0Z9	MCMDC2 C8orf45	Minichromosome maintenance domain-containing protein 2 (MCM domain-containing protein 2)	1.56185576875719	1.10379315831048	1.11111269028136	1.26402403491758	1.21650939133654	1.36422155877695	1.57416055171447
XM_013087317.1	0.11197556880705	NA	NA	XP_012942771.1	CRAL-TRIO domain-containing protein C3H8.02-like		O43304	SEC14L5 KIAA0420	SEC14-like protein 5	2.2904994231711	2.49103153424695	2.47573910216611	2.25166126350542	2.04712050565391	2.26353905146847	1.92097656248523
XM_013087324.1	0.829774649044121	NA	NA	XP_012942778.1	X-ray repair cross-complementing protein 5-like	K10885	P13010	XRCC5 G22P2	X-ray repair cross-complementing protein 5 (EC 3.6.4.-) (86 kDa subunit of Ku antigen) (ATP-dependent DNA helicase 2 subunit 2) (ATP-dependent DNA helicase II 80 kDa subunit) (CTC box-binding factor 85 kDa subunit) (CTC85) (CTCBF) (DNA repair protein XRCC5) (Ku80) (Ku86) (Lupus Ku autoantigen protein p86) (Nuclear factor IV) (Thyroid-lupus autoantigen) (TLAA) (X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining))	4.08387764014465	4.32666573153671	4.10434411759757	3.96292944038732	4.1068156459139	4.06695758469621	3.92571596153434
XM_013087325.1	0.660916602794071	NA	NA	XP_012942779.1	epidermal retinol dehydrogenase 2-like	K15734	Q8N3Y7	SDR16C5 RDHE2	Epidermal retinol dehydrogenase 2 (EPHD-2) (RDH-E2) (EC 1.1.1.105) (Retinal short-chain dehydrogenase reductase 2) (retSDR2) (Short-chain dehydrogenase/reductase family 16C member 5)	2.93553931189701	3.51503706059329	2.85932742901814	2.70576469727927	2.65688865365518	2.10636970630525	1.89110847901443
XM_005107067.2	0.890517623204617	NA	NA	XP_005107124.1	F-box only protein 16-like	K10299	Q8IX29	FBXO16 FBX16	F-box only protein 16	3.2249898175544	3.27442635008291	3.07199183266455	3.1858006518912	3.20809211874734	3.25331993656785	3.0314370031735
NM_001204727.1	0.000978903722072867	NA	NA	NP_001191656.1	neuron-specific staufen	K17597	E7EVJ4	STAU2	Double-stranded RNA-binding protein Staufen homolog 2	5.54369805446387	5.8293469568731	5.68955699614529	5.40683541542869	5.44726933867575	5.33267679185999	5.13830503449894
XM_005107068.2	0.102811578365152	NA	NA	NA	NA	NA	NA	NA	NA	2.09188244550176	1.1838397396336	1.57469979619336	1.63568420316663	1.92557424948415	3.36701518023372	3.04551826326059
XM_013087327.1	0.867228783184129	NA	NA	XP_012942781.1	epoxide hydrolase 1-like	K22369	Q8IUS5	EPHX4 ABHD7 EH4 EPHXRP	Epoxide hydrolase 4 (EC 3.3.-.-) (Abhydrolase domain-containing protein 7) (Epoxide hydrolase-related protein)	1.36140607298835	1.27174557219581	1.48631548938777	1.27238373534406	1.41117373901131	1.52247990423975	1.71993192891151
